1770161976.5574827,29.00,79.65,IDLE
1770161976.8007944,29.03,79.63,IDLE
1770161977.0412462,29.01,79.61,IDLE
1770161977.283083,29.02,79.63,IDLE
1770161977.5245545,29.01,79.65,IDLE
1770161977.767686,29.03,79.67,IDLE
1770161978.00826,29.04,79.68,IDLE
1770161978.2506185,29.03,79.64,IDLE
1770161978.491921,29.02,79.59,IDLE
1770161978.7337706,29.04,79.65,IDLE
1770161978.975933,29.03,79.63,IDLE
1770161979.2222278,29.01,79.63,IDLE
1770161979.4591804,29.03,79.58,IDLE
1770161979.7010913,29.03,79.58,IDLE
1770161979.9425783,29.06,79.61,IDLE
1770161980.1845784,29.02,79.63,IDLE
1770161980.4262767,29.03,79.60,IDLE
1770161980.6678998,29.03,79.61,IDLE
1770161980.9098177,29.02,79.60,IDLE
1770161981.1519902,29.03,79.57,IDLE
1770161981.3940303,29.03,79.56,IDLE
1770161981.6354222,29.02,79.59,IDLE
1770161981.8769734,29.05,79.62,IDLE
1770161982.1187096,29.03,79.61,IDLE
1770161982.3603246,29.02,79.55,IDLE
1770161982.6026487,29.02,79.55,IDLE
1770161982.8441665,29.03,79.57,IDLE
1770161983.0859373,29.03,79.57,IDLE
1770161983.327508,29.02,79.61,IDLE
1770161983.5694518,29.01,79.58,IDLE
1770161983.8114204,29.02,79.60,IDLE
1770161984.053042,29.04,79.59,IDLE
1770161984.2945864,29.02,79.60,IDLE
1770161984.5369945,29.03,79.59,IDLE
1770161984.7783163,29.04,79.57,IDLE
1770161985.0200167,29.04,79.57,IDLE
1770161985.262277,29.03,79.61,IDLE
1770161985.5040529,29.04,79.57,IDLE
1770161985.7459867,29.04,79.59,IDLE
1770161985.9869792,29.05,79.58,IDLE
1770161986.2290385,29.05,79.56,IDLE
1770161986.47129,29.01,79.62,IDLE
1770161986.7127955,29.01,79.60,IDLE
1770161986.9545164,29.03,79.58,IDLE
1770161987.195937,29.02,79.60,IDLE
1770161987.4376128,29.04,79.61,IDLE
1770161987.6797807,29.02,79.57,IDLE
1770161987.9212081,29.03,79.55,IDLE
1770161988.1629906,29.02,79.53,IDLE
1770161988.4060445,29.03,79.53,IDLE
1770161988.6472237,29.03,79.56,IDLE
1770161988.8885777,29.04,79.57,IDLE
1770161989.130843,29.04,79.53,IDLE
1770161989.3722184,29.03,79.56,IDLE
1770161989.6139202,29.05,79.56,IDLE
1770161989.855649,29.05,79.52,IDLE
1770161990.098115,29.02,79.53,IDLE
1770161990.3392441,29.01,79.57,IDLE
1770161990.5816612,29.04,79.56,IDLE
1770161990.8226883,29.02,79.53,IDLE
1770161991.0642679,29.04,79.56,IDLE
1770161991.306176,29.03,79.52,IDLE
1770161991.5482502,29.03,79.51,IDLE
1770165588.3827615,40.96,47.34,IDLE
1770165588.6239,40.98,47.34,IDLE
1770165588.8650844,40.97,47.37,IDLE
1770165589.1070867,40.97,47.37,IDLE
1770165589.3493614,40.97,47.37,IDLE
1770165589.591046,40.97,47.36,IDLE
1770165589.832943,40.97,47.35,IDLE
1770165590.0747652,40.98,47.35,IDLE
1770165590.3169158,40.97,47.36,IDLE
1770165590.5582411,40.98,47.38,IDLE
1770165590.7998931,40.96,47.39,IDLE
1770165591.0415242,40.97,47.40,IDLE
1770165591.2833471,40.97,47.33,IDLE
1770165591.5252388,40.97,47.35,IDLE
1770165591.7669072,41.00,47.41,IDLE
1770165592.0088243,40.99,47.41,IDLE
1770165592.2504873,40.98,47.40,IDLE
1770165592.4928892,41.00,47.38,IDLE
1770165592.7345593,40.99,47.34,IDLE
1770165592.9762697,40.99,47.35,IDLE
1770165593.2177007,40.98,47.39,IDLE
1770165593.4598806,41.00,47.33,IDLE
1770165593.7011235,40.99,47.35,IDLE
1770165593.943339,40.99,47.37,IDLE
1770165594.1852162,41.01,47.37,IDLE
1770165594.4267142,41.00,47.41,IDLE
1770165594.6687393,41.01,47.41,IDLE
1770165594.9105976,41.01,47.39,IDLE
1770165595.1523032,41.00,47.40,IDLE
1770165595.3940127,41.02,47.38,IDLE
1770165595.635803,41.00,47.37,IDLE
1770165595.877196,41.03,47.40,IDLE
1770165596.1194084,41.03,47.39,IDLE
1770165596.361157,41.00,47.40,IDLE
1770165596.602994,41.03,47.35,IDLE
1770165596.844676,41.02,47.37,IDLE
1770165597.086921,41.01,47.30,IDLE
1770165597.32837,41.03,47.37,IDLE
1770165597.5695434,41.01,47.35,IDLE
1770165597.8113642,41.01,47.35,IDLE
1770165598.053238,41.02,47.33,IDLE
1770165598.2954206,41.02,47.35,IDLE
1770165598.53633,41.02,47.32,IDLE
1770165598.778934,41.01,47.29,IDLE
1770165599.0204322,41.02,47.30,IDLE
1770165599.2624784,41.03,47.31,IDLE
1770165599.5042868,41.03,47.32,IDLE
1770165599.745985,41.04,47.33,IDLE
1770165599.9873288,41.03,47.27,IDLE
1770165600.2294724,41.03,47.30,IDLE
1770165600.4713507,41.03,47.28,IDLE
1770165600.7130656,41.03,47.29,IDLE
1770165600.9549716,41.02,47.27,IDLE
1770165601.196377,41.03,47.29,IDLE
1770165601.4376445,41.04,47.25,IDLE
1770165601.6802392,41.04,47.29,IDLE
1770165601.922057,41.05,47.25,IDLE
1770165602.163288,41.04,47.26,IDLE
1770165602.4047723,41.03,47.25,IDLE
1770165602.6473038,41.04,47.22,IDLE
1770165602.8885314,41.05,47.27,IDLE
1770165603.1309226,41.03,47.24,IDLE
1770165603.3718596,41.04,47.24,IDLE
1770165603.6135907,41.05,47.25,IDLE
1770165603.8556268,41.05,47.24,IDLE
1770165604.097438,41.06,47.22,IDLE
1770165604.3392003,41.06,47.23,IDLE
1770165604.5815215,41.05,47.23,IDLE
1770165604.82204,41.07,47.20,IDLE
1770165605.0650504,41.06,47.20,IDLE
1770165605.3062823,41.06,47.21,IDLE
1770165605.5485816,41.09,47.25,IDLE
1770165605.790323,41.06,47.19,IDLE
1770165606.0321326,41.07,47.17,IDLE
1770165606.273931,41.07,47.23,IDLE
1770165606.515121,41.07,47.19,IDLE
1770165606.7574902,41.07,47.17,IDLE
1770165606.9986713,41.06,47.18,IDLE
1770165607.2409966,41.06,47.19,IDLE
1770165607.4820979,41.06,47.19,IDLE
1770165607.7245216,41.05,47.11,IDLE
1770165607.966269,41.05,47.15,IDLE
1770165608.2081318,41.04,47.12,IDLE
1770165608.4487994,41.08,47.17,IDLE
1770165608.6916425,41.08,47.17,IDLE
1770165608.9328315,41.05,47.17,IDLE
1770165609.174766,41.07,47.13,IDLE
1770165609.4159102,41.07,47.15,IDLE
1770165609.6583183,41.05,47.11,IDLE
1770165609.8999329,41.08,47.13,IDLE
1770165610.1417637,41.07,47.12,IDLE
1770165610.383378,41.05,47.10,IDLE
1770165610.624686,41.06,47.10,IDLE
1770165610.8668063,41.09,47.13,IDLE
1770165611.109259,41.07,47.11,IDLE
1770165611.3506167,41.05,47.10,IDLE
1770165611.5917387,41.06,47.11,IDLE
1770165611.8338482,41.05,47.10,IDLE
1770165612.0759068,41.08,47.13,IDLE
1770165612.3176723,41.08,47.12,IDLE
1770165612.5594509,41.07,47.11,IDLE
1770165612.8008943,41.06,47.07,IDLE
1770165613.0435035,41.05,47.08,IDLE
1770165613.2849164,41.09,47.07,IDLE
1770165613.5271482,41.08,47.12,IDLE
1770165613.7689216,41.06,47.10,IDLE
1770165614.0095692,41.11,47.13,IDLE
1770165614.2523901,41.07,47.09,IDLE
1770165614.4942865,41.08,47.06,IDLE
1770165614.7357302,41.08,47.07,IDLE
1770165614.9778423,41.08,47.10,IDLE
1770165615.2187238,41.08,47.08,IDLE
1770165615.4613369,41.09,47.11,IDLE
1770165615.7024138,41.10,47.04,IDLE
1770165615.9448714,41.06,47.04,IDLE
1770165616.1867266,41.08,47.06,IDLE
1770165616.4283702,41.09,47.08,IDLE
1770165616.6697464,41.09,47.08,IDLE
1770165616.9119644,41.11,47.11,IDLE
1770165617.1541517,41.08,47.05,IDLE
1770165617.3954337,41.07,47.08,IDLE
1770165617.6370273,41.08,47.06,IDLE
1770165617.8789747,41.08,47.04,IDLE
1770165618.1203527,41.09,46.99,IDLE
1770165618.363089,41.09,47.04,IDLE
1770165618.6037962,41.09,47.02,IDLE
1770165618.845643,41.10,46.99,IDLE
1770165619.087376,41.08,47.01,IDLE
1770165619.329157,41.09,46.96,IDLE
1770165619.571484,41.10,46.98,IDLE
1770165619.8123386,41.08,46.98,IDLE
1770165620.0545115,41.09,46.99,IDLE
1770165620.297246,41.09,46.97,IDLE
1770165620.5385013,41.09,46.96,IDLE
1770165620.780226,41.10,46.99,IDLE
1770165621.0220735,41.09,46.96,IDLE
1770165621.2641318,41.10,46.97,IDLE
1770165621.505617,41.11,46.99,IDLE
1770165621.7472572,41.11,46.97,IDLE
1770165621.988417,41.10,46.92,IDLE
1770165622.230363,41.12,46.97,IDLE
1770165622.472217,41.11,46.94,IDLE
1770165622.7142017,41.12,46.96,IDLE
1770165622.9563742,41.11,46.95,IDLE
1770165623.1973789,41.11,46.99,IDLE
1770165623.4398708,41.11,46.94,IDLE
1770165623.6808202,41.13,46.97,IDLE
1770165623.9229898,41.10,46.94,IDLE
1770165624.164451,41.14,46.93,IDLE
1770165624.4064028,41.12,46.92,IDLE
1770165624.648187,41.10,46.94,IDLE
1770165624.8900406,41.11,46.93,IDLE
1770165625.131263,41.12,46.92,IDLE
1770165625.3740723,41.12,46.95,IDLE
1770165625.6151419,41.12,46.98,IDLE
1770165625.8576398,41.11,46.94,IDLE
1770165626.098688,41.12,46.93,IDLE
1770165626.3412507,41.10,46.95,IDLE
1770165626.5824072,41.11,46.97,IDLE
1770165626.8246799,41.11,46.95,IDLE
1770165627.0656443,41.11,46.94,IDLE
1770165627.307686,41.13,46.95,IDLE
1770165627.5494852,41.11,46.96,IDLE
1770165627.7912364,41.12,46.95,IDLE
1770165628.0335464,41.11,46.94,IDLE
1770165628.2745807,41.11,46.93,IDLE
1770165628.5167065,41.13,47.01,IDLE
1770165628.7578545,41.13,46.96,IDLE
1770165629.0006192,41.12,46.97,IDLE
1770165629.2425458,41.11,46.99,IDLE
1770165629.4842327,41.12,46.96,IDLE
1770165629.726041,41.12,46.95,IDLE
1770165629.9669683,41.12,46.98,IDLE
1770165630.2096062,41.11,46.97,IDLE
1770165630.4512029,41.10,46.92,IDLE
1770165630.6930501,41.09,46.91,IDLE
1770165630.9349287,41.11,46.94,IDLE
1770165631.176712,41.12,46.97,IDLE
1770165631.418322,41.13,46.96,IDLE
1770165631.6602094,41.13,46.96,IDLE
1770165631.9017437,41.11,46.95,IDLE
1770165632.1437652,41.13,46.99,IDLE
1770165632.3852198,41.14,46.97,IDLE
1770165632.6267247,41.11,46.95,IDLE
1770165632.8687637,41.12,47.01,IDLE
1770165633.1107643,41.12,46.98,IDLE
1770165633.3523674,41.14,46.96,IDLE
1770165633.5943365,41.13,46.98,IDLE
1770165633.8356035,41.13,47.00,IDLE
1770165634.0770125,41.14,47.01,IDLE
1770165634.3191488,41.13,47.01,IDLE
1770165634.56094,41.13,47.00,IDLE
1770165634.8026628,41.15,46.98,IDLE
1770165635.044581,41.13,46.97,IDLE
1770165635.2860568,41.14,46.99,IDLE
1770165635.529168,41.12,47.00,IDLE
1770165635.7703824,41.12,47.01,IDLE
1770165636.0109146,41.14,46.98,IDLE
1770165636.2531412,41.13,46.98,IDLE
1770165636.496198,41.14,46.99,IDLE
1770165636.7368875,41.11,46.96,IDLE
1770165636.9791174,41.13,46.96,IDLE
1770165637.2205372,41.14,46.98,IDLE
1770165637.4620137,41.15,46.95,IDLE
1770165637.7041042,41.14,46.93,IDLE
1770165637.945774,41.13,46.91,IDLE
1770165638.1877596,41.14,46.94,IDLE
1770165638.4298313,41.14,46.95,IDLE
1770165638.6716077,41.14,46.91,IDLE
1770165638.912822,41.14,46.92,IDLE
1770165639.154305,41.12,46.89,IDLE
1770165639.3961112,41.14,46.90,IDLE
1770165639.6388123,41.14,46.93,IDLE
1770165639.879544,41.13,46.88,IDLE
1770165640.1217475,41.13,46.93,IDLE
1770165640.364037,41.13,46.89,IDLE
1770165640.6058462,41.13,46.88,IDLE
1770165640.847643,41.14,46.92,IDLE
1770165641.0894332,41.13,46.91,IDLE
1770165641.331233,41.14,46.96,IDLE
1770165641.5729308,41.15,46.94,IDLE
1770165641.8146708,41.15,46.96,IDLE
1770165642.0564775,41.14,46.98,IDLE
1770165642.2973733,41.15,47.02,IDLE
1770165642.5394938,41.14,46.96,IDLE
1770165642.780837,41.16,46.99,IDLE
1770165643.0235622,41.16,46.98,IDLE
1770165643.2654283,41.16,46.99,IDLE
1770165643.5066967,41.16,47.02,IDLE
1770165643.748118,41.15,46.97,IDLE
1770165643.9901626,41.15,47.01,IDLE
1770165644.2319074,41.17,47.04,IDLE
1770165644.4729903,41.16,46.96,IDLE
1770165644.7155275,41.16,47.06,IDLE
1770165644.9566007,41.16,47.09,IDLE
1770165645.1987097,41.14,47.06,IDLE
1770165645.4410315,41.16,47.09,IDLE
1770165645.6821797,41.17,47.06,IDLE
1770165645.9237518,41.16,47.12,IDLE
1770165646.16662,41.15,47.12,IDLE
1770165646.4071403,41.15,47.09,IDLE
1770165646.650512,41.15,47.09,IDLE
1770165646.8919063,41.17,47.06,IDLE
1770165647.1324346,41.17,47.13,IDLE
1770165647.3746028,41.17,47.11,IDLE
1770165647.6171942,41.17,47.11,IDLE
1770165647.8602643,41.15,47.16,IDLE
1770165648.0995736,41.17,47.15,IDLE
1770165648.3428247,41.16,47.16,IDLE
1770165648.5835752,41.16,47.12,IDLE
1770165648.8262825,41.19,47.15,IDLE
1770165649.0667326,41.17,47.10,IDLE
1770165649.3091226,41.17,47.13,IDLE
1770165649.5505672,41.18,47.14,IDLE
1770165649.792942,41.17,47.13,IDLE
1770165650.0344596,41.15,47.10,IDLE
1770165650.2767801,41.18,47.14,IDLE
1770165650.518104,41.18,47.16,IDLE
1770165650.7599952,41.17,47.12,IDLE
1770165651.0021908,41.19,47.18,IDLE
1770165651.2442262,41.18,47.14,IDLE
1770165651.485698,41.18,47.14,IDLE
1770165651.7269373,41.18,47.10,IDLE
1770165651.9692416,41.19,47.15,IDLE
1770165652.2106154,41.17,47.10,IDLE
1770165652.4528098,41.16,47.14,IDLE
1770165652.6941056,41.18,47.10,IDLE
1770165652.936361,41.18,47.15,IDLE
1770165653.1775453,41.19,47.14,IDLE
1770165653.4198306,41.18,47.13,IDLE
1770165653.6609135,41.18,47.14,IDLE
1770165653.9034135,41.19,47.17,IDLE
1770165654.1447856,41.19,47.17,IDLE
1770165654.386961,41.19,47.12,IDLE
1770165654.6287596,41.20,47.15,IDLE
1770165654.8704777,41.18,47.16,IDLE
1770165655.11156,41.19,47.14,IDLE
1770165655.3541043,41.19,47.17,IDLE
1770165655.5951371,41.18,47.18,IDLE
1770165655.8368855,41.17,47.13,IDLE
1770165656.0794108,41.19,47.16,IDLE
1770165656.3200905,41.18,47.19,IDLE
1770165656.5630655,41.19,47.18,IDLE
1770165656.8047736,41.20,47.17,IDLE
1770165657.046511,41.18,47.18,IDLE
1770165657.288292,41.19,47.15,IDLE
1770165657.5301914,41.20,47.16,IDLE
1770165657.7718346,41.17,47.18,IDLE
1770165658.0129337,41.17,47.13,IDLE
1770165658.2554083,41.17,47.16,IDLE
1770165658.497114,41.18,47.14,IDLE
1770165658.7389176,41.17,47.16,IDLE
1770165658.9807088,41.18,47.16,IDLE
1770165659.222444,41.17,47.13,IDLE
1770165659.4641697,41.17,47.13,IDLE
1770165659.706077,41.19,47.13,IDLE
1770165659.9470317,41.20,47.19,IDLE
1770165660.1890075,41.20,47.16,IDLE
1770165660.4313593,41.18,47.14,IDLE
1770165660.6723545,41.19,47.15,IDLE
1770165660.9148762,41.21,47.14,IDLE
1770165661.156703,41.18,47.15,IDLE
1770165661.3984716,41.18,47.17,IDLE
1770165661.6396632,41.20,47.17,IDLE
1770165661.8820424,41.20,47.18,IDLE
1770165662.1237266,41.18,47.13,IDLE
1770165662.3650017,41.21,47.16,IDLE
1770165662.607338,41.19,47.15,IDLE
1770165662.848554,41.21,47.16,IDLE
1770165663.0908465,41.19,47.17,IDLE
1770165663.3322039,41.20,47.16,IDLE
1770165663.5743887,41.20,47.14,IDLE
1770165663.8153815,41.21,47.14,IDLE
1770165664.0575235,41.19,47.12,IDLE
1770165664.298962,41.18,47.12,IDLE
1770165664.541038,41.21,47.16,IDLE
1770165664.7827246,41.22,47.14,IDLE
1770165665.024561,41.20,47.08,IDLE
1770165665.2668602,41.17,47.13,IDLE
1770165665.508671,41.19,47.11,IDLE
1770165665.7503452,41.19,47.14,IDLE
1770165665.9917128,41.21,47.12,IDLE
1770165666.2338793,41.20,47.13,IDLE
1770165666.4757314,41.19,47.10,IDLE
1770165666.716941,41.20,47.11,IDLE
1770165666.9596295,41.20,47.12,IDLE
1770165667.2007663,41.19,47.07,IDLE
1770165667.442084,41.20,47.08,IDLE
1770165667.6845248,41.18,47.04,IDLE
1770165667.9255013,41.21,47.08,IDLE
1770165668.1676824,41.19,47.08,IDLE
1770165668.4091415,41.20,47.06,IDLE
1770165668.6516266,41.19,47.07,IDLE
1770165668.8927257,41.19,47.03,IDLE
1770165669.1348562,41.18,47.06,IDLE
1770165669.3768747,41.19,47.04,IDLE
1770165669.618788,41.21,47.00,IDLE
1770165669.8596413,41.20,47.03,IDLE
1770165670.1017594,41.19,46.97,IDLE
1770165670.343358,41.19,47.04,IDLE
1770165670.5858874,41.20,47.02,IDLE
1770165670.8268876,41.21,47.03,IDLE
1770165671.0688717,41.20,47.01,IDLE
1770165671.3106425,41.20,47.01,IDLE
1770165671.5524535,41.22,47.00,IDLE
1770165671.795118,41.20,46.99,IDLE
1770165672.0365536,41.20,46.99,IDLE
1770165672.2773018,41.20,47.00,IDLE
1770165672.5195663,41.20,46.96,IDLE
1770165672.7610683,41.20,46.99,IDLE
1770165673.003561,41.19,46.97,IDLE
1770165673.244296,41.19,46.96,IDLE
1770165673.486592,41.19,46.97,IDLE
1770165673.7288764,41.18,46.94,IDLE
1770165673.9705582,41.20,46.94,IDLE
1770165674.2116482,41.21,46.96,IDLE
1770165674.4531884,41.22,46.94,IDLE
1770165674.6948192,41.20,47.00,IDLE
1770165674.936954,41.21,47.00,IDLE
1770165675.1785781,41.20,46.95,IDLE
1770165675.4208472,41.21,46.97,IDLE
1770165675.662528,41.22,47.01,IDLE
1770165675.9039755,41.18,46.97,IDLE
1770165676.1461859,41.19,46.95,IDLE
1770165676.387984,41.21,46.92,IDLE
1770165676.6297736,41.17,46.96,IDLE
1770165676.8716733,41.20,46.93,IDLE
1770165677.1129699,41.20,46.94,IDLE
1770165677.3550835,41.17,46.93,IDLE
1770165677.5962071,41.17,46.94,IDLE
1770165677.8391294,41.19,46.89,IDLE
1770165678.0825193,41.19,46.89,IDLE
1770165678.3225634,41.18,46.91,IDLE
1770165678.5639935,41.18,46.90,IDLE
1770165678.8064075,41.19,46.93,IDLE
1770165679.0473752,41.19,46.87,IDLE
1770165679.2886057,41.20,46.87,IDLE
1770165679.5307033,41.18,46.91,IDLE
1770165679.7733061,41.20,46.93,IDLE
1770165680.0151014,41.19,46.90,IDLE
1770165680.256498,41.20,46.87,IDLE
1770165680.4980435,41.18,46.88,IDLE
1770165680.7403753,41.21,46.86,IDLE
1770165680.982127,41.20,46.86,IDLE
1770165681.2230887,41.21,46.88,IDLE
1770165681.4656904,41.19,46.88,IDLE
1770165681.707301,41.20,46.90,IDLE
1770165681.9486585,41.20,46.85,IDLE
1770165682.1903412,41.18,46.89,IDLE
1770165682.432191,41.20,46.89,IDLE
1770165682.6741412,41.20,46.88,IDLE
1770165682.9158046,41.20,46.86,IDLE
